budget,imdb_id,original_language,title,revenue,status
0,tt0095788,nl,The Eye Above the Well,0,Released
0,tt0095799,de,Otto - The New Movie,0,Released
0,tt0095800,en,The Bear,138241022,Released
0,tt0095801,de,Bagdad Cafe,3587303,Released
0,tt0095802,en,Out of Time,0,Released
0,tt0095812,it,Paganini Horror,0,Released
0,tt0095827,en,Pascali's Island,0,Released
0,tt0095836,en,Patty Hearst,0,Released
8000000,tt0095853,en,Permanent Record,1893139,Released
0,tt0095854,en,Perry Mason: The Case of the Avenging Ace,0,Released
0,tt0095855,en,Perry Mason: The Case of the Lady in the Lake,0,Released
0,tt0095857,en,Pestonjee,0,Released
837000,tt0095861,fi,Petos,0,Released
3000000,tt0095863,en,Phantasm II,7282851,Released
0,tt0095866,it,I picari,0,Released
0,tt0095867,en,Picasso Trigger,0,Released
0,tt0095869,it,The Little Devil,0,Released
0,tt0095871,en,Pin,0,Released
0,tt0095875,en,Plain Clothes,0,Released
0,tt0095877,en,Platoon Leader,0,Released
0,tt0095880,fi,Plainlands,0,Released
0,tt0095882,en,Police Academy 5: Assignment Miami Beach,19510371,Released
10500000,tt0095889,en,Poltergeist III,14144000,Released
2500000,tt0095895,en,Powaqqatsi,589244,Released
0,tt0095897,en,The Presidio,20324096,Released
0,tt0095900,en,Prime Evil,0,Released
1300000,tt0095904,en,Prison,354704,Released
0,tt0095916,en,Promised Land,316000,Released
0,tt0095924,en,Pulse,0,Released
3500000,tt0095925,en,Pumpkinhead,4385516,Released
15000000,tt0095927,en,Punchline,21032267,Released
0,tt0095941,it,Touch of Death,0,Released
25000000,tt0095953,en,Rain Man,412800000,Released
63000000,tt0095956,en,Rambo III,189015611,Released
0,tt0095958,en,Rampage,796368,Released
29000000,tt0095963,en,Red Heat,34994648,Released
0,tt0095967,en,Directed by Andrei Tarkovsky,0,Released
0,tt0095968,en,Rehearsals for Extinct Anatomies,0,Released
0,tt0095975,en,They Call Me Renegade,0,Released
0,tt0095977,en,Rent-a-Cop,0,Released
0,tt0095981,en,The Rescue,0,Released
0,tt0095987,en,The Return of Bruno,0,Released
0,tt0095989,en,Return of the Killer Tomatoes!,0,Released
6200000,tt0095990,en,Return of the Living Dead Part II,9205924,Released
0,tt0095993,en,Return to Snowy River,0,Released
0,tt0096003,en,Rocket Gibraltar,187349,Released
0,tt0096018,en,Running on Empty,2835116,Released
0,tt0096022,sv,SOS,0,Released
0,tt0096024,sv,Land of Dreams,0,Released
0,tt0096028,hi,Salaam Bombay!,2080046,Released
0,tt0096029,en,Salome's Last Dance,331000,Released
0,tt0096030,en,Salsa,8892589,Released
0,tt0096037,en,Satisfaction,8,Released
425000,tt0096046,en,Scarecrows,0,Released
0,tt0096054,en,School Daze,0,Released
0,tt0096056,fr,Crime and Punishment,0,Released
0,tt0096060,en,Screwball Hotel,0,Released
0,tt0096061,en,Scrooged,60328000,Released
7000000,tt0096071,en,The Serpent and the Rainbow,19595031,Released
0,tt0096073,en,The Seventh Sign,18875011,Released
0,tt0096087,en,Shakedown,0,Released
0,tt0096094,en,She's Having a Baby,0,Released
0,tt0096098,en,Shoot to Kill,29300000,Released
0,tt0096101,en,Short Circuit 2,21630088,Released
0,tt0096114,en,The Sisterhood,0,Released
0,tt0096118,en,Sleepaway Camp II: Unhappy Campers,0,Released
0,tt0096119,en,Sleepaway Camp III: Teenage Wasteland,0,Released
0,tt0096126,ru,Heart of a Dog,0,Released
0,tt0096131,en,A Soldier's Tale,0,Released
90000,tt0096142,en,Sorority Babes in the Slimeball Bowl-O-Rama,0,Released
0,tt0096149,en,Space Mutiny,0,Released
0,tt0096153,en,Spellcaster,0,Released
0,tt0096156,en,Spike of Bensonhurst,0,Released
0,tt0096159,en,"Splash, Too",0,Released
0,tt0096160,it,Splendor,0,Released
0,tt0096161,en,Split Decisions,0,Released
0,tt0096163,nl,The Vanishing,0,Released
0,tt0096166,en,Stars & Bars,0,Released
0,tt0096171,en,Stealing Home,7467504,Released
0,tt0096180,en,Stormy Monday,1791328,Released
0,tt0096184,en,Framed,5839164,Released
0,tt0096189,en,A Summer Story,0,Released
16000000,tt0096193,en,Sunset,4594452,Released
0,tt0096200,en,Sweet Hearts Dance,3790493,Released
0,tt0096203,en,Switching Channels,0,Released
0,tt0096211,en,Taffin,0,Released
25000,tt0096218,en,Tales from the Gimli Hospital,0,Released
4000000,tt0096219,en,Talk Radio,3468572,Released
0,tt0096223,en,Tapeheads,343786,Released
0,tt0096239,en,Teen Vamp,0,Released
0,tt0096241,en,The Telephone,0,Released
0,tt0096243,en,The Tenth Man,0,Released
23000000,tt0096244,en,Tequila Sunrise,0,Released
0,tt0096246,en,The Terror Within,858591,Released
0,tt0096251,ja,Tetsuo: The Iron Man,0,Released
0,tt0096252,hi,Tezaab,0,Released
4000000,tt0096256,en,They Live,13008928,Released
0,tt0096257,en,The Thin Blue Line,0,Released
0,tt0096259,en,Things Change,0,Released
0,tt0096273,en,Tin Toy,0,Released
0,tt0096280,en,To Kill a Priest,0,Released
0,tt0096282,en,Tommy Tricker and the Stamp Traveller,0,Released
0,tt0096283,ja,My Neighbor Totoro,0,Released
0,tt0096288,el,Landscape in the Mist,0,Released
0,tt0096289,en,Torch Song Trilogy,4865997,Released
5000000,tt0096294,en,Track 29,0,Released
0,tt0096309,en,Three Seats for the 26th,0,Released
0,tt0096310,en,Troma's War,0,Released
0,tt0096316,en,Tucker: The Man and His Dream,0,Released
0,tt0096318,fi,Tupla-Uuno,0,Released
15000000,tt0096320,en,Twins,216614388,Released
0,tt0096321,en,Twister,0,Released
0,tt0096324,en,Two Moon Junction,1547397,Released
0,tt0096328,en,U2: Rattle and Hum,0,Released
0,tt0096329,ru,Убить дракона,0,Released
17000000,tt0096332,en,The Unbearable Lightness of Being,10006806,Released
0,tt0096336,fr,Story of Women,0,Released
0,tt0096337,en,A Tale of the Wind,0,Released
0,tt0096340,en,The Unholy,0,Released
0,tt0096356,ru,The Prisoner of If Castle,0,Released
1884000,tt0096378,en,Vibes,1883811,Released
0,tt0096380,en,Vice Versa,0,Released
0,tt0096386,fr,Life Is a Long Quiet River,0,Released
5800000,tt0096409,en,Walker,257043,Released
0,tt0096425,en,Watchers,0,Released
0,tt0096426,en,Waxwork,808114,Released
0,tt0096427,en,We Think the World of You,0,Released
70000000,tt0096438,en,Who Framed Roger Rabbit,329803958,Released
0,tt0096440,en,Who Killed Vincent Chin?,0,Released
35000000,tt0096446,en,Willow,57269863,Released
0,tt0096453,en,Witchery,0,Released
0,tt0096454,en,Without a Clue,0,Released
0,tt0096461,cn,As Tears Go By,0,Released
28000000,tt0096463,en,Working Girl,103173635,Released
0,tt0096464,en,A World Apart,0,Released
0,tt0096465,en,World Gone Wild,0,Released
0,tt0096466,en,The Wrong Guys,0,Released
0,tt0096482,ru,Hell's Bells,0,Released
0,tt0096486,en,Young Einstein,0,Released
13000000,tt0096487,en,Young Guns,44726644,Released
0,tt0096492,ru,Forgotten Tune for the Flute,0,Released
0,tt0096503,ru,Kerosene Salesman's Wife,0,Released
0,tt0096507,en,Born to Defend,0,Released
0,tt0096517,fr,Door on the Left as You Leave the Elevator,0,Released
0,tt0096523,fr,The Student,0,Released
0,tt0096535,en,Around the World in 80 Days,0,Released
0,tt0096540,en,Bangkok Hilton,0,Released
18000000,tt0096734,en,The 'Burbs,36602000,Released
0,tt0096740,pl,300 Miles to Heaven,0,Released
500000,tt0096744,en,84C MoPic,0,Released
0,tt0096747,fa,"Water, Wind, Dust",0,Released
70000000,tt0096754,en,The Abyss,90000098,Released
46630000,tt0096764,en,The Adventures of Baron Munchausen,8083123,Released
0,tt0096769,en,After Midnight,0,Released
0,tt0096785,en,Alien from the Deep,0,Released
13800000,tt0096787,en,All Dogs Go to Heaven,27100027,Released
31000000,tt0096794,en,Always,74134790,Released
0,tt0096804,fr,American Ninja 3: Blood Hunt,0,Released
0,tt0096816,en,Angel Cop,0,Released
0,tt0096824,en,Another Chance,0,Released
0,tt0096828,fr,Après la guerre,0,Released
0,tt0096839,en,Assault of the Party Nerds,0,Released
0,tt0096841,ru,The Asthenic Syndrome,0,Released
0,tt0096842,fr,Asterix and the Big Fight,0,Released
0,tt0096852,de,Notebooks on Cities and Clothes,0,Released
0,tt0096863,hu,My Twentieth Century,0,Rumored
0,tt0096869,en,Babar The Movie,0,Released
0,tt0096870,en,Going Overboard,0,Released
0,tt0096871,fr,Baby Blood,0,Released
0,tt0096872,en,Babycakes,0,Released
40000000,tt0096874,en,Back to the Future Part II,332000000,Released
0,tt0096875,en,Catchfire,0,Released
0,tt0096878,fr,Emergency Kisses,0,Released
0,tt0096880,de,Balance,0,Released
0,tt0096884,it,The Child and the Policeman,0,Released
0,tt0096894,fa,"Bashu, the Little Stranger",0,Released
35000000,tt0096895,en,Batman,411348924,Released
0,tt0096908,zh,A City of Sadness,0,Released
0,tt0096921,en,Beyond the Stars,0,Released
5000000,tt0096926,en,The Big Picture,117463,Released
10000000,tt0096928,en,Bill & Ted's Excellent Adventure,40485039,Released
30000000,tt0096933,en,Black Rain,45892212,Released
0,tt0096943,en,Blaze,19131000,Released
0,tt0096945,en,Blind Fury,2692037,Released
0,tt0096952,en,Bloodfist,0,Released
4000000,tt0096953,en,Bloodhounds of Broadway,0,Released
14000000,tt0096969,en,Born on the Fourth of July,161001698,Released
0,tt0096976,en,Breaking In,0,Released
0,tt0096978,en,Brenda Starr,0,Released
0,tt0096994,fr,Bunker Palace Hotel,0,Released
0,tt0097001,en,C.H.U.D. II: Bud the Chud,0,Released
7000000,tt0097008,en,Cameron's Closet,136203,Released
0,tt0097017,en,The Carpenter,0,Released
0,tt0097021,it,House of Clocks,0,Released
22500000,tt0097027,en,Casualties of War,18671317,Released
0,tt0097028,en,Cat Chaser,0,Released
0,tt0097029,en,Catch Me If You Can,0,Released
0,tt0097033,en,Central Park,0,Released
0,tt0097035,en,Cha Cha Cha,0,Released
0,tt0097038,fr,The Challengers,0,Released
0,tt0097044,en,Chances Are,0,Released
0,tt0097050,ja,The Adventures of Milo and Otis,0,Released
5000000,tt0097053,en,Cheetah,8153677,Released
0,tt0097062,ru,"A Black Rose Is an Emblem of Sorrow, a Red Rose an Emblem of Love",0,Released
0,tt0097074,en,Cohen and Tate,64227,Released
0,tt0097076,en,Cold Feet,0,Released
0,tt0097081,en,Collision Course,0,Released
0,tt0097095,de,Coming Out,0,Released
0,tt0097099,en,Common Threads: Stories from the Quilt,0,Released
0,tt0097100,en,Communion,1919653,Released
0,tt0097104,en,A Connecticut Yankee in King Arthur's Court,0,Released
0,tt0097106,fr,A Tale of Springtime,0,Released
0,tt0097108,en,"The Cook, the Thief, His Wife & Her Lover",0,Released
0,tt0097109,en,Cookie,0,Released
0,tt0097113,en,The Things of Love,0,Released
0,tt0097115,en,Courage Mountain,0,Released
13000000,tt0097116,en,Cousins,22030000,Released
0,tt0097118,ru,The Cow,0,Released
0,tt0097119,en,Crack House,0,Released
19000000,tt0097123,en,Crimes and Misdemeanors,18254702,Released
0,tt0097125,en,Criminal Law,0,Released
0,tt0097136,en,Cutting Class,0,Released
500000,tt0097138,en,Cyborg,10166459,Released
19000000,tt0097142,en,Dad,19738015,Released
0,tt0097152,en,"Danny, The Champion of the World",0,Released
0,tt0097159,en,Day One,0,Released
10000000,tt0097162,en,Dead Calm,7825000,Released
16400000,tt0097165,en,Dead Poets Society,235860116,Released
0,tt0097166,en,Dead Bang,8125592,Released
0,tt0097174,en,Deathstalker and the Warriors from Hell,0,Released
0,tt0097176,en,Deceit,0,Released
0,tt0097178,en,Deep Blood,0,Released
0,tt0097179,en,DeepStar Six,8143225,Released
0,tt0097195,ko,Why Has Bodhi-Dharma Left for the East?,0,Released
0,tt0097202,cn,The Killer,0,Released
0,tt0097211,en,Disorganized Crime,0,Released
6500000,tt0097216,en,Do the Right Thing,37295445,Released
0,tt0097221,it,The Sweet House of Horrors,0,Released
0,tt0097223,sh,Time of the Gypsies,0,Released
0,tt0097230,en,Dracula's Widow,0,Released
0,tt0097235,en,The Dream Team,28890240,Released
0,tt0097236,en,Dream a Little Dream,0,Released
7500000,tt0097239,en,Driving Miss Daisy,145793296,Released
2500000,tt0097240,en,Drugstore Cowboy,4729352,Released
0,tt0097243,en,A Dry White Season,0,Released
0,tt0097244,cn,God of Gamblers,4762337,Released
0,tt0097253,ru,Déjà vu,0,Released
10000000,tt0097257,en,Earth Girls Are Easy,3916303,Released
0,tt0097260,en,Easy Wheels,0,
0,tt0097261,en,Eat a Bowl of Tea,0,Released
0,tt0097262,en,Eddie and the Cruisers II: Eddie Lives!,0,Released
0,tt0097263,en,Edge of Sanity,0,Released
0,tt0097265,he,One of Us,0,Released
0,tt0097270,en,Elephant,0,Released
0,tt0097276,en,Enemies: A Love Story,7754571,Released
0,tt0097289,en,Erik the Viking,0,Released
0,tt0097292,de,Hard to Be a God,0,Released
0,tt0097302,en,"Eversmile, New Jersey",0,Released
0,tt0097314,en,The Experts,0,Released
13000000,tt0097322,en,The Fabulous Baker Boys,0,Released
0,tt0097328,en,Family Business,12195695,Released
0,tt0097332,en,Far from Home,0,Released
16000000,tt0097334,en,Farewell to the King,2420917,Released
0,tt0097335,en,Fast Food,0,Released
0,tt0097336,en,Fat Man and Little Boy,0,Released
0,tt0097351,en,Field of Dreams,84431625,Released
0,tt0097364,en,Flesh Eating Mothers,0,Released
8045760,tt0097366,en,Fletch Lives,35150960,Released
0,tt0097368,en,The Fly II,38903179,Released
0,tt0097371,en,Food of the Gods II,0,Released
0,tt0097372,en,For All Mankind,770132,Released
191051,tt0097373,en,For Queen & Country,0,Released
5000000,tt0097388,en,Friday the 13th Part VIII: Jason Takes Manhattan,14000000,Released
0,tt0097390,en,Fright Night Part 2,2983784,Released
0,tt0097409,bn,An Enemy of the People,0,Released
0,tt0097410,ja,Gunhed,0,Released
0,tt0097419,en,George's Island,0,Released
0,tt0097423,en,"Get Smart, Again!",0,Released
0,tt0097424,en,Getting It Right,0,Released
37000000,tt0097428,en,Ghostbusters II,215394738,Released
0,tt0097429,en,Ghoulies III: Ghoulies Go to College,0,Released
0,tt0097435,en,The Girl in a Swing,0,Released
0,tt0097438,en,Gleaming the Cube,2777280,Released
18000000,tt0097441,en,Glory,26828365,Released
0,tt0097443,en,The Gods Must Be Crazy II,0,Released
5000000,tt0097444,ja,Godzilla vs. Biollante,0,Released
0,tt0097456,en,Grave Secrets,0,Released
0,tt0097457,en,Great Balls of Fire!,0,Released
0,tt0097458,en,Gross Anatomy,0,Released
5000000,tt0097474,en,Halloween 5: The Revenge of Michael Myers,11642254,Released
0,tt0097478,en,Happy Together,0,Released
30000000,tt0097481,en,Harlem Nights,60864870,Released
0,tt0097487,en,Hawks,0,Released
0,tt0097493,en,Heathers,1108462,Released
0,tt0097498,en,Hellgate,0,Released
9000000,tt0097499,en,Henry V,0,Released
0,tt0097500,en,Her Alibi,0,Released
0,tt0097503,en,Hider in the House,0,Released
0,tt0097521,en,Homer and Eddie,0,Released
32000000,tt0097523,en,"Honey, I Shrunk the Kids",222724172,Released
0,tt0097527,en,House III: The Horror Show,1738897,Released
0,tt0097528,en,Hot Times at Montclair High,0,Released
0,tt0097530,en,How I Got Into College,0,Released
0,tt0097531,en,How to Get Ahead in Advertising,0,Released
0,tt0097534,en,Howling V: The Rebirth,0,Released
0,tt0097550,en,I Bought a Vampire Motorcycle,0,Released
0,tt0097557,en,"I, Madman",151203,Released
0,tt0097561,ru,The Needle,0,Released
0,tt0097564,pt,Isle of Flowers,0,Released
0,tt0097567,en,Immediate Family,0,Released
18,tt0097570,en,In Country,0,Released
48000000,tt0097576,en,Indiana Jones and the Last Crusade,474171806,Released
0,tt0097579,en,An Innocent Man,20047604,Released
0,tt0097584,ru,Intergirl,0,Released
0,tt0097607,en,Jacknife,0,Released
0,tt0097613,en,The January Man,0,Released
20000000,tt0097626,en,Johnny Handsome,7237794,Released
0,tt0097630,en,Journey to the Center of the Earth,0,Released
0,tt0097635,fr,Jesus of Montreal,0,Released
0,tt0097636,sv,Jönssonligan på Mallorca,0,Released
17000000,tt0097637,en,K-9,78247647,Released
0,tt0097647,en,"The Karate Kid, Part III",38956288,Released
0,tt0097648,en,The Karen Carpenter Story,0,Released
1500000,tt0097659,en,Kickboxer,14697005,Released
4000000,tt0097662,en,Kill Me Again,0,Released
0,tt0097670,en,Kinjite: Forbidden Subjects,0,Released
0,tt0097674,en,Knick Knack,0,Released
0,tt0097676,pl,Kogel-mogel,0,Released
0,tt0097681,cs,The End of Old Times,0,Released
0,tt0097694,ja,Black Rain,0,Released
0,tt0097695,sv,The Women on the Roof,0,Released
0,tt0097702,it,The Icicle Thief,0,Released
0,tt0097707,en,The Lady and the Highwayman,0,Released
0,tt0097714,en,Last Exit to Brooklyn,0,Released
0,tt0097717,en,Lauderdale,0,Released
0,tt0097722,en,Lean On Me,0,Released
0,tt0097728,en,Leningrad Cowboys Go America,0,Released
0,tt0097731,en,Let It Ride,0,Released
25000000,tt0097733,en,Lethal Weapon 2,227853986,Released
25000000,tt0097737,en,Leviathan,15704614,Released
32000000,tt0097742,en,Licence to Kill,156167015,Released
0,tt0097753,en,Dirty Hands,0,Released
40000000,tt0097757,en,The Little Mermaid,222300000,Released
7000000,tt0097758,en,Little Monsters,793775,Released
24000000,tt0097770,en,Lock Up,22099847,Released
0,tt0097775,cn,The Master,8096542,Released
7500000,tt0097778,en,Look Who's Talking,296000000,Released
0,tt0097782,en,Lost Angels,1247946,Released
0,tt0097790,en,Loverboy,3960327,Released
334077,tt0097810,fr,The Mahabharata,0,Released
6900000,tt0097814,ja,Kiki's Delivery Service,18172849,Released
11000000,tt0097815,en,Major League,49797148,Released
0,tt0097818,en,Malarek,0,Released
0,tt0097839,fr,Marquis,0,Released
0,tt0097841,it,Marrakech Express,0,Rumored
0,tt0097843,en,Homework,0,Released
750000,tt0097858,en,Meet the Feebles,0,Released
0,tt0097874,en,Metamorphosis,0,Released
0,tt0097880,en,The Mighty Quinn,4557214,Released
0,tt0097883,en,Millennium,0,Released
0,tt0097884,fr,May Fools,0,Released
3000000,tt0097889,en,Miracle Mile,1145404,Released
0,tt0097892,en,Miss Firecracker,0,Released
0,tt0097904,en,Monsieur Hire,0,Released
0,tt0097905,en,Monster High,0,Released
0,tt0097910,en,Moon 44,0,Released
0,tt0097911,en,Moontrap,0,Released
0,tt0097913,it,Mortacci,0,Released
645180,tt0097937,en,My Left Foot: The Story of Christy Brown,14743391,Released
0,tt0097938,en,My Mom's a Werewolf,0,Released
2800000,tt0097940,en,Mystery Train,0,Released
0,tt0097942,id,Mystics in Bali,0,Released
0,tt0097951,es,The Secret Nation,0,Released
27000000,tt0097958,en,National Lampoon's Christmas Vacation,71320000,Released
0,tt0097964,en,New Year's Day,0,Released
15000000,tt0097965,en,New York Stories,0,Released
12000000,tt0097967,en,Next of Kin,15942628,Released
0,tt0097971,en,Night Game,337812,Released
8000000,tt0097981,en,A Nightmare on Elm Street 5: The Dream Child,22168359,Released
8000000,tt0097987,en,No Holds Barred,16093651,Released
0,tt0097991,fr,"No Retreat, No Surrender 2: Raging Thunder",108154,Released
0,tt0097994,en,Nobody's Perfect,0,Released
0,tt0097995,fr,White Wedding,0,Released
0,tt0098000,en,Nocturne Indien,0,Released
